1,-576459621564,1,360.33,0,0
2,-576459621489,1,360.8,0,0
3,-576459621056,1,360.33,0,0
4,-576459620976,1,359.39,0,0
5,-576459619960,1,360.33,0,0
6,-576459619887,1,363.14,0,0
7,-576459619409,1,360.8,0,0
8,-576459619336,1,360.8,0,0
9,-576459619265,1,359.86,0,0
10,-576459619187,1,360.33,0,0
11,-576459619113,1,361.26,0,0
12,-576459619040,1,360.8,0,0
13,-576459618965,1,360.8,0,0
14,-576459618887,1,360.33,0,0
15,-576459618814,1,357.98,0,0
16,-576459618740,1,361.73,0,0
17,-576459618667,1,361.26,0,0
18,-576459618587,1,358.92,0,0
19,-576459618505,1,357.51,0,0
20,-576459618432,1,363.14,0,0
21,-576459618360,1,363.14,0,0
22,-576459618287,1,363.14,0,0
23,-576459618216,1,360.33,0,0
24,-576459618142,1,362.2,0,0
25,-576459618070,1,359.39,0,0
26,-576459617980,1,359.39,0,0
27,-576459617908,1,363.61,0,0
28,-576459617835,1,359.86,0,0
29,-576459617762,1,361.26,0,0
30,-576459617679,1,358.45,0,0
31,-576459617606,1,358.92,0,0
32,-576459617532,1,360.8,0,0
33,-576459617458,1,358.45,0,0
34,-576459617385,1,358.92,0,0
35,-576459617312,1,362.67,0,0
36,-576459617223,1,358.92,0,0
37,-576459617147,1,363.14,0,0
38,-576459617076,1,360.8,0,0
39,-576459617001,1,359.39,0,0
40,-576459616928,1,361.73,0,0
41,-576459616852,1,361.73,0,0
42,-576459616778,1,360.8,0,0
43,-576459616704,1,359.39,0,0
44,-576459616631,1,357.98,0,0
45,-576459616554,1,361.73,0,0
46,-576459616477,1,357.04,0,0
47,-576459616404,1,361.73,0,0
48,-576459616331,1,358.45,0,0
49,-576459616258,1,362.2,0,0
50,-576459616189,1,361.26,0,0
51,-576459568035,1,325.61,0,0
52,-576459567911,1,322.79,0,0
53,-576459567742,1,323.73,0,0
54,-576459567665,1,324.2,0,0
55,-576459567582,1,324.67,0,0
56,-576459567509,1,322.79,0,0
57,-576459567436,1,321.39,0,0
58,-576459567363,1,320.45,0,0
59,-576459567271,1,320.92,0,0
60,-576459567201,1,321.85,0,0
61,-576459567123,1,325.14,0,0
62,-576459567051,1,323.73,0,0
63,-576459566980,1,325.61,0,0
64,-576459566905,1,324.2,0,0
65,-576459566833,1,322.79,0,0
66,-576459566759,1,326.08,0,0
67,-576459566681,1,323.26,0,0
68,-576459566608,1,324.67,0,0
69,-576459566534,1,320.92,0,0
70,-576459566462,1,322.32,0,0
71,-576459566387,1,321.85,0,0
72,-576459566316,1,324.67,0,0
73,-576459566243,1,325.14,0,0
