1198,-576460627649,1,34.72,0.0,0.0
1199,-576460627577,1,34.25,0.0,0.0
1200,-576460627506,1,35.19,0.0,0.0
1201,-576460627260,1,33.78,0.0,0.0
1202,-576460627181,1,32.84,0.0,0.0
1203,-576460626952,1,32.84,0.0,0.0
1204,-576460626876,1,35.19,0.0,0.0
1205,-576460626626,1,34.25,0.0,0.0
1206,-576460626523,1,32.37,0.0,0.0
1207,-576460626389,1,32.84,0.0,0.0
1208,-576460626351,1,34.72,0.0,0.0
1209,-576460626279,1,34.72,0.0,0.0
1210,-576460626011,1,31.9,0.0,0.0
1211,-576460625940,1,33.31,0.0,0.0
1212,-576460625871,1,33.78,0.0,0.0
1213,-576460625797,1,32.37,0.0,0.0
1214,-576460625722,1,34.25,0.0,0.0
1215,-576460625652,1,35.19,0.0,0.0
1216,-576460625579,1,35.19,0.0,0.0
1217,-576460625501,1,33.31,0.0,0.0
1218,-576460625430,1,31.9,0.0,0.0
1219,-576460625358,1,30.97,0.0,0.0
1220,-576460625285,1,34.72,0.0,0.0
1221,-576460625209,1,31.9,0.0,0.0
1222,-576460625141,1,34.25,0.0,0.0
1223,-576460625071,1,33.31,0.0,0.0
1224,-576460625001,1,32.37,0.0,0.0
1225,-576460624928,1,34.25,0.0,0.0
1226,-576460624858,1,35.66,0.0,0.0
1227,-576460624784,1,34.72,0.0,0.0
1228,-576460624711,1,32.37,0.0,0.0
1229,-576460624641,1,31.43,0.0,0.0
1230,-576460624570,1,31.9,0.0,0.0
1231,-576460624495,1,30.97,0.0,0.0
1232,-576460624428,1,35.66,0.0,0.0
1233,-576460624356,1,33.78,0.0,0.0
1234,-576460624285,1,34.72,0.0,0.0
1235,-576460624213,1,35.19,0.0,0.0
1236,-576460624140,1,36.13,0.0,0.0
1237,-576460624068,1,32.84,0.0,0.0
1238,-576460623997,1,31.43,0.0,0.0
1239,-576460623924,1,32.84,0.0,0.0
1240,-576460623855,1,33.78,0.0,0.0
1241,-576460623784,1,35.19,0.0,0.0
1242,-576460623712,1,34.72,0.0,0.0
1243,-576460623642,1,33.31,0.0,0.0
1244,-576460623570,1,33.31,0.0,0.0
1245,-576460623501,1,35.66,0.0,0.0
1246,-576460623429,1,33.31,0.0,0.0
1247,-576460623357,1,34.25,0.0,0.0
1248,-576460623286,1,34.72,0.0,0.0
1249,-576460623214,1,32.37,0.0,0.0
1250,-576460623146,1,31.9,0.0,0.0
1251,-576460623073,1,36.6,0.0,0.0
1252,-576460623001,1,31.9,0.0,0.0
1253,-576460622929,1,35.19,0.0,0.0
1254,-576460622855,1,35.66,0.0,0.0
1255,-576460622786,1,35.66,0.0,0.0
1256,-576460622715,1,33.31,0.0,0.0
1257,-576460622646,1,32.84,0.0,0.0
1258,-576460622573,1,35.66,0.0,0.0
1259,-576460622502,1,30.5,0.0,0.0
1260,-576460622429,1,35.66,0.0,0.0
1261,-576460622357,1,32.37,0.0,0.0
1262,-576460622284,1,31.9,0.0,0.0
1263,-576460622214,1,31.43,0.0,0.0
1264,-576460622144,1,32.84,0.0,0.0
1265,-576460622070,1,33.31,0.0,0.0
1266,-576460621997,1,34.25,0.0,0.0
1267,-576460621928,1,30.03,0.0,0.0
1268,-576460621857,1,32.37,0.0,0.0
1269,-576460621785,1,30.97,0.0,0.0
1270,-576460621712,1,33.78,0.0,0.0
1271,-576460621642,1,34.25,0.0,0.0
1272,-576460621569,1,34.25,0.0,0.0
1273,-576460621486,1,33.31,0.0,0.0
1274,-576460621415,1,32.84,0.0,0.0
1275,-576460621339,1,30.5,0.0,0.0
1276,-576460621269,1,31.9,0.0,0.0
1277,-576460621198,1,32.37,0.0,0.0
1278,-576460621128,1,30.97,0.0,0.0
1279,-576460621057,1,33.31,0.0,0.0
1280,-576460620983,1,32.37,0.0,0.0
1281,-576460620911,1,34.72,0.0,0.0
1282,-576460620842,1,31.9,0.0,0.0
1283,-576460620770,1,31.9,0.0,0.0
1284,-576460620698,1,34.25,0.0,0.0
1285,-576460620626,1,34.72,0.0,0.0
1286,-576460620555,1,35.19,0.0,0.0
1287,-576460620483,1,32.37,0.0,0.0
1288,-576460620378,1,34.72,0.0,0.0
1289,-576460620306,1,33.31,0.0,0.0
1290,-576460620237,1,33.78,0.0,0.0
1291,-576460620166,1,36.13,0.0,0.0
1292,-576460620095,1,31.9,0.0,0.0
1293,-576460620021,1,34.72,0.0,0.0
1294,-576460619937,1,34.25,0.0,0.0
1295,-576460619866,1,33.78,0.0,0.0
1296,-576460619793,1,32.84,0.0,0.0
1297,-576460619721,1,36.6,0.0,0.0
1298,-576460619648,1,36.6,0.0,0.0
1299,-576460619578,1,38.94,0.0,0.0
1300,-576460619506,1,37.53,0.0,0.0
1301,-576460619430,1,40.82,0.0,0.0
1302,-576460619355,1,44.1,0.0,0.0
1303,-576460619286,1,45.04,0.0,0.0
1304,-576460619216,1,46.92,0.0,0.0
1305,-576460619124,1,51.14,0.0,0.0
1306,-576460619073,1,53.02,0.0,0.0
1307,-576460619001,1,51.61,0.0,0.0
1308,-576460618925,1,53.49,0.0,0.0
1309,-576460618856,1,53.96,0.0,0.0
1310,-576460618783,1,58.18,0.0,0.0
1311,-576460618711,1,61.93,0.0,0.0
1312,-576460618640,1,62.4,0.0,0.0
1313,-576460618569,1,66.15,0.0,0.0
1314,-576460618499,1,67.09,0.0,0.0
1315,-576460618429,1,68.5,0.0,0.0
1316,-576460618358,1,70.38,0.0,0.0
1317,-576460618286,1,76.48,0.0,0.0
1318,-576460618212,1,78.35,0.0,0.0
1319,-576460618142,1,79.29,0.0,0.0
1320,-576460618068,1,79.29,0.0,0.0
1321,-576460617995,1,81.64,0.0,0.0
1322,-576460617923,1,84.92,0.0,0.0
1323,-576460617827,1,85.86,0.0,0.0
1324,-576460617755,1,89.14,0.0,0.0
1325,-576460617684,1,87.74,0.0,0.0
1326,-576460617612,1,87.27,0.0,0.0
1327,-576460617540,1,84.92,0.0,0.0
1328,-576460617470,1,88.2,0.0,0.0
1329,-576460617397,1,89.61,0.0,0.0
1330,-576460617325,1,89.14,0.0,0.0
1331,-576460617253,1,87.27,0.0,0.0
1332,-576460617183,1,90.55,0.0,0.0
1333,-576460617111,1,89.61,0.0,0.0
1334,-576460617038,1,87.27,0.0,0.0
1335,-576460616967,1,89.14,0.0,0.0
1336,-576460616897,1,89.14,0.0,0.0
1337,-576460616827,1,89.14,0.0,0.0
