1,-576456895845,0.8999931335655134,3.1499807176672605,-1.8286574442342573e-4,-3.423482456314282e-4,0,422320,0.04,-0.005104437300000233,-0.00368022150000002,0,-0.2780166666666668,0.11969999999999992,0,1,28,2
4,-576456895799,0.8999926936855056,3.149974553210107,1.495510105765737e-4,-2.561173646314357e-4,0,422350,0.01,-0.007498077300000244,0.004099108499999983,0,-0.15551666666666678,-0.020299999999999985,0,0,28,-1
5,-576456895798,0.8999941547870364,3.1499720060990954,1.4266929557657347e-4,-2.5330483763143826e-4,0,422360,0.01,2.8125269999974215e-4,-6.881715000000228e-4,0,-0.07676666666666676,-0.0027999999999999137,0,0,28,-1
6,-576456895793,0.8999957565149171,3.149968948544354,0.0,0.0,1,422370,0.01,-0.010490127300000242,0.0035006984999999802,0,-0.24301666666666677,-0.0027999999999999137,0,0,28,-1
7,-576456895786,0.8999956323448421,3.149968813004489,0.0,0.0,1,422380,0.01,-0.002710797300000255,-0.002483401500000023,0,-0.08551666666666677,-0.02905000000000002,0,0,28,-1
8,-576456895775,0.8999961065847671,3.149968557782624,9.484798499999975e-5,-5.104437300000233e-5,0,422390,0.01,-0.005104437300000233,0.009484798499999975,0,-0.2517666666666668,-0.09904999999999997,0,0,28,-1
9,-576456895765,0.8999970206560421,3.149967074025029,8.796626999999952e-5,-2.45707146000005e-4,0,422400,0.01,-0.019466277300000268,-6.881715000000228e-4,0,-0.21676666666666677,-0.1603,0,0,28,-1
10,-576456895754,0.8999973572616672,3.149964421572704,-2.0645145000000765e-5,-2.847833190000073e-4,0,422410,0.01,-0.003907617300000227,-0.010861141500000029,0,-0.26926666666666677,0.0847,0,0,28,-1
11,-576456895745,0.899986260706746,3.1499188432118723,-2.2202254524979247e-5,-3.9747598893078947e-4,0,422420,0.01,-0.00869489730000025,5.086484999999744e-4,0,-0.006766666666666782,-0.09030000000000005,0,1,30,2
12,-576456895735,0.8999860341961258,3.149914792753118,-2.3099869524979532e-5,-4.1261576193079197e-4,0,422430,0.01,-0.0015139773000002494,-8.97615000000285e-5,0,-0.17301666666666676,-0.037800000000000056,0,0,30,-1
13,-576456895725,0.8999865168013554,3.149910082248134,1.1962091547502028e-4,-5.294852349307944e-4,0,422440,0.01,-0.011686947300000246,0.014272078499999981,0,-0.3042666666666668,0.014699999999999935,0,0,30,-1
14,-576456895713,0.8999879179659351,3.1499052502659195,1.6061200047502012e-4,-4.369112079307971e-4,0,422450,0.01,0.009257402699999735,0.004099108499999983,0,-0.20801666666666677,-0.055300000000000016,0,0,30,-1
15,-576456895705,0.8999899085643649,3.149900835375475,2.3750768547501987e-4,-4.460668809307994e-4,0,422460,0.01,-9.155673000002296e-4,0.0076895684999999745,0,-0.3305166666666668,-0.1078,0,0,30,-1
16,-576456895695,0.8999925783581446,3.149896837576801,2.9645107047501963e-4,-3.5349285393080206e-4,0,422470,0.01,0.009257402699999735,0.005894338499999974,0,-0.24301666666666677,-0.1078,0,0,30,-1
17,-576456895684,0.9000350807957479,3.149806871905021,4.184215859458516e-4,-4.0473379247171477e-4,0,422480,0.01,0.019430372699999733,0.0011070584999999858,0,-0.19051666666666678,-0.24780000000000002,0,1,31,1
18,-576456895675,0.9000395298080324,3.1498034669602313,4.7138087094585144e-4,-2.7625516547171726e-4,0,422490,0.01,0.01284786269999975,0.005295928499999981,0,-0.05926666666666677,0.0847,0,0,31,-1
19,-576456895665,0.9000440296851668,3.1498006586302116,4.2859455594585123e-4,-2.8541083847171957e-4,0,422500,0.01,-9.155673000002296e-4,-0.004278631500000023,0,-0.33926666666666677,-0.020299999999999985,0,0,31,-1
20,-576456895655,0.9000486701886513,3.1497973099359617,4.995061409458511e-4,-3.8432801147172176e-4,0,422510,0.01,-0.009891717300000222,0.007091158499999981,0,-0.40051666666666674,-0.09030000000000005,0,0,31,-1
21,-576456895645,0.9000536308414858,3.1497930019904823,4.926244259458508e-4,-4.772610844717241e-4,0,422520,0.01,-0.009293307300000235,-6.881715000000228e-4,0,-0.1380166666666668,0.0847,0,0,31,-1
22,-576456895635,0.9000587919616703,3.1497870765427725,5.395996109458506e-4,-7.078284574717266e-4,0,422530,0.01,-0.02305673730000025,0.0046975184999999775,0,-0.02426666666666677,0.11094999999999988,0,0,31,-1
23,-576456895624,0.9000649614027048,3.1497786658983324,6.942885959458504e-4,-9.743004304717292e-4,0,422540,0.01,-0.02664719730000027,0.015468898499999979,0,-0.1380166666666668,-0.07279999999999998,0,0,31,-1
24,-576456895615,0.9000461966836,3.1496695251314457,5.054475212682941e-4,-0.0016726836174238788,0,422550,0.01,-0.024851967300000243,-0.007270681500000021,0,-0.3130166666666668,-0.08155000000000001,0,1,32,2
25,-576456895605,0.9000508577042377,3.1496526926759065,4.267566062682939e-4,-0.0016938074904238813,0,422560,0.01,-0.0021123873000002354,-0.007869091500000015,0,-0.22551666666666678,-0.09030000000000005,0,0,32,-1
26,-576456895595,0.9000550609412253,3.149634601764137,4.1389079126829365e-4,-0.0019243748634238838,0,422570,0.01,-0.02305673730000025,-0.0012865815000000257,0,-0.3042666666666668,0.0847,0,0,32,-1
27,-576456895585,0.9000587764740631,3.1496148634296377,3.2921577626829346e-4,-0.002023292036423886,0,422580,0.01,-0.009891717300000222,-0.008467501500000018,0,-0.24301666666666677,-0.23030000000000006,0,0,32,-1
28,-576456895575,0.9000615554952508,3.149594405207908,2.265884612682932e-4,-0.0020683523094238883,0,422590,0.01,-0.004506027300000247,-0.010262731500000026,0,-0.05926666666666677,0.0847,0,0,32,-1
29,-576456895565,0.9000637271302885,3.149574094793449,2.07738546268293e-4,-0.0019937305824238908,0,422600,0.01,0.007462172699999743,-0.00188499150000002,0,-0.33926666666666677,-0.11655000000000004,0,0,32,-1
30,-576456895555,0.9001921908442779,3.1492744724907054,7.666583127375478e-4,-0.0032316403779785235,0,422610,0.01,0.008060582699999763,-0.00368022150000002,0,-0.3042666666666668,-0.1078,0,1,33,1
31,-576456895545,0.9001994938933303,3.149243247287561,6.939514977375476e-4,-0.003013400250978526,0,422620,0.01,0.021824012699999742,-0.007270681500000021,0,-0.3567666666666668,0.07594999999999996,0,0,33,-1
32,-576456895535,0.9002064887612327,3.1492138454396863,7.050220827375475e-4,-0.0028669693239785285,0,422630,0.01,0.014643092699999744,0.0011070584999999858,0,-0.26926666666666677,0.014699999999999935,0,0,33,-1
33,-576456895525,0.900213893539985,3.1491850102860814,7.759336677375474e-4,-0.002900061396978531,0,422640,0.01,-0.003309207300000241,0.007091158499999981,0,-0.48801666666666677,-0.037800000000000056,0,0,33,-1
34,-576456895514,0.9002219176730875,3.1491558442117467,8.288929527375472e-4,-0.0029331534699785335,0,422650,0.01,-0.003309207300000241,0.005295928499999981,0,-0.05926666666666677,-0.09904999999999997,0,0,33,-1
35,-576456895506,0.9002298830220263,3.149128512032656,9.411845892375471e-4,-0.003140664105678536,0,422659,0.009,-0.02305673730000025,0.012476848499999981,0,-0.2342666666666668,-0.02905000000000002,0,0,33,-1
36,-576456895496,0.9002397092668437,3.149096341521234,0.0010240643742375469,-0.0032934381786785386,0,422669,0.01,-0.015277407300000264,0.008287978499999979,0,-0.19926666666666676,-0.09030000000000005,0,0,33,-1
37,-576456895486,0.900250244627511,3.1490621346205825,0.0010830077592375465,-0.0035479419516785413,0,422679,0.01,-0.025450377300000264,0.005894338499999974,0,-0.24301666666666677,0.06719999999999993,0,0,33,-1
38,-576456895476,0.9001673435539272,3.148660015600912,8.503491220281283e-4,-0.005282104636526111,0,422689,0.01,-0.02126150730000026,0.016067308499999978,0,-0.3917666666666668,-0.0027999999999999137,0,1,34,2
39,-576456895466,0.9001763811260726,3.1486066102071817,9.571653070281281e-4,-0.005398974109526113,0,422699,0.01,-0.011686947300000246,0.010681618499999981,0,-0.2780166666666668,-0.037800000000000056,0,0,34,-1
40,-576456895456,0.9001862774165679,3.1485520959597215,0.0010220927920281278,-0.005503875382526115,0,422709,0.01,-0.010490127300000242,0.006492748499999978,0,-0.1380166666666668,0.09345000000000003,0,0,34,-1
41,-576456895446,0.9001962245719131,3.148496652381531,9.673382770281276e-4,-0.005584840255526117,0,422719,0.01,-0.00809648730000023,-0.005475451500000021,0,-0.04176666666666676,-0.055300000000000016,0,0,34,-1
42,-576456895436,0.9002055942616083,3.148440518836611,9.065996620281274e-4,-0.00564186872852612,0,422729,0.01,-0.0057028473000002525,-0.006073861500000023,0,-0.050516666666666765,-0.11655000000000004,0,0,34,-1
43,-576456895426,0.9002142368831536,3.148383665404461,8.219246470281273e-4,-0.0057288177015261225,0,422739,0.01,-0.00869489730000025,-0.008467501500000018,0,-0.20801666666666677,-0.020299999999999985,0,0,34,-1
44,-576456895417,0.900221267035561,3.1483326021479816,0.0,0.0,1,422748,0.009,0.012249452699999731,-0.00906591150000002,0,-0.16426666666666678,-0.08155000000000001,0,0,34,-1
45,-576456895405,0.9006226141530579,3.1474465398698137,0.0,0.0,1,422758,0.01,0.016438322699999734,-6.881715000000228e-4,0,-0.20801666666666677,-0.08155000000000001,0,1,35,1
46,-576456895397,0.9006224002214829,3.147446823216949,0.0,0.0,1,422768,0.01,0.005666942699999751,-0.004278631500000023,0,-0.12926666666666675,0.014699999999999935,0,0,35,-1
47,-576456895387,0.9006217674029079,3.147447196325584,-1.265637150000002e-4,7.462172699999742e-5,0,422778,0.01,0.007462172699999743,-0.01265637150000002,0,-0.2780166666666668,0.12844999999999995,0,0,35,-1
48,-576456895377,0.9006207964826829,3.1474473881159892,-6.762033000000046e-5,-3.626364600000485e-5,0,422788,0.01,-0.011088537300000227,0.005894338499999974,0,-0.3917666666666668,0.0059499999999999,0,0,35,-1
49,-576456895367,0.9006203850758079,3.147447189144664,-1.4661045000000654e-5,-3.530619000007449e-6,0,422798,0.01,0.0032733026999997397,0.005295928499999981,0,-0.4442666666666668,-0.037800000000000056,0,0,35,-1
50,-576456895357,0.9006202339772829,3.147447317503609,-1.555866000000094e-5,2.920240799998995e-5,0,422808,0.01,0.0032733026999997397,-8.97615000000285e-5,0,-0.29551666666666676,0.07594999999999996,0,0,35,-1
51,-576456895347,0.9004849643579516,3.146924019468773,5.683182748466225e-5,-1.8808913997781553e-4,0,422818,0.01,-0.017671047300000277,0.008287978499999979,0,-0.5667666666666669,-0.06405000000000005,0,1,36,2
52,-576456895337,0.9004859171546514,3.146921344786508,1.33727512484662e-4,-3.4684731297781804e-4,0,422828,0.01,-0.01587581730000025,0.0076895684999999745,0,-0.20801666666666677,0.10220000000000007,0,0,36,-1
53,-576456895327,0.9004875790672013,3.1469170226815133,1.986549974846618e-4,-5.175736859778206e-4,0,422838,0.01,-0.017072637300000255,0.006492748499999978,0,-0.18176666666666677,-0.11655000000000004,0,0,36,-1
54,-576456895317,0.9004896808111011,3.146911442120288,2.2169378248466164e-4,-5.985385589778228e-4,0,422848,0.01,-0.00809648730000023,0.002303878499999983,0,-0.24301666666666677,0.04095000000000004,0,0,36,-1
55,-576456895307,0.900492551511851,3.1469040346133332,3.524463674846615e-4,-8.829628319778254e-4,0,422858,0.01,-0.02844242730000026,0.013075258499999983,0,-0.1380166666666668,-0.24780000000000002,0,0,36,-1
56,-576456895297,0.9004961612489508,3.1468947702401486,0.0,0.0,1,422868,0.01,-0.00869489730000025,0.0017054684999999801,0,-0.09426666666666678,0.0847,0,0,36,-1
57,-576456895286,0.9004962166018758,3.146894844143784,0.0,0.0,1,422878,0.01,0.001478072699999748,0.0011070584999999858,0,-0.17301666666666676,-0.020299999999999985,0,0,36,-1
58,-576456895277,0.900908216998442,3.1459871694718906,-4.935606807769683e-6,-6.731902199773622e-5,0,422888,0.01,-0.006301257300000238,-6.881715000000228e-4,0,-0.33926666666666677,-0.09030000000000005,0,1,37,1
59,-576456895267,0.900908312756799,3.1459863607418055,2.408727819223009e-5,-9.442699499773876e-5,0,422898,0.01,-0.002710797300000255,0.0029022884999999774,0,-0.3042666666666668,-0.055300000000000016,0,0,37,-1
60,-576456895257,0.9009085491415059,3.1459857297394906,2.3189663192229806e-5,-3.1773467997741386e-5,0,422908,0.01,0.006265352699999737,-8.97615000000285e-5,0,-0.19926666666666676,-0.1078,0,0,37,-1
61,-576456895247,0.9009082080605627,3.1459855756699455,-9.140585180777043e-5,9.595590022560126e-7,0,422918,0.01,0.0032733026999997397,-0.011459551500000024,0,-0.4705166666666668,0.1372,0,0,37,-1
63,-576456895219,0.9009056969619575,3.145987141590294,-1.9843148030777085e-4,1.2419013030225132e-4,0,422937,0.009,0.002076482699999768,-0.008467501500000018,0,-0.21676666666666677,-0.0027999999999999137,0,0,37,-1
64,-576456895218,0.9009032593515796,3.1459880983492323,-2.8909059530777105e-4,6.716165730224879e-5,0,422947,0.01,-0.0057028473000002525,-0.00906591150000002,0,-0.29551666666666676,-0.07279999999999998,0,0,37,-1
65,-576456895208,0.9007659985685302,3.1454745455820996,-3.7355674167853796e-4,-1.474036804099472e-4,0,422957,0.01,-0.012285357300000233,-0.006073861500000023,0,-0.11176666666666678,-0.22155000000000002,0,1,38,2
66,-576456895198,0.9007620490695384,3.1454722179134302,-4.163430566785382e-4,-3.1813005340994977e-4,0,422967,0.01,-0.017072637300000255,-0.004278631500000023,0,-0.20801666666666677,-0.0027999999999999137,0,0,38,-1
67,-576456895188,0.9007574622638966,3.1454685719475313,-5.010180716785383e-4,-4.110631264099521e-4,0,422977,0.01,-0.009293307300000235,-0.008467501500000018,0,-0.26926666666666677,-0.13405,0,0,38,-1
68,-576456895178,0.9007530160846049,3.145463128956402,-3.8821778667853845e-4,-6.775350994099548e-4,0,422987,0.01,-0.02664719730000027,0.011280028499999983,0,-0.22551666666666678,-0.09030000000000005,0,0,38,-1
69,-576456895168,0.9007498175901631,3.145455559814543,-2.5148110167853865e-4,-8.362932724099573e-4,0,422997,0.01,-0.01587581730000025,0.013673668499999979,0,-0.37426666666666675,-0.08155000000000001,0,0,38,-1
70,-576456895159,0.9007476872575714,3.1454470613419536,-1.745854166785389e-4,-8.634012454099599e-4,0,423007,0.01,-0.002710797300000255,0.0076895684999999745,0,-0.29551666666666676,-0.20405000000000006,0,0,38,-1
71,-576456895148,0.9011858862624149,3.1444727005603115,1.3123013628473694e-4,-0.0014550360019726237,0,423017,0.01,-0.009891717300000222,0.008287978499999979,0,-0.15551666666666678,-0.08155000000000001,0,1,39,1
72,-576456895138,0.9011875531217027,3.144457984739927,2.0214172128473677e-4,-0.0014881280749726262,0,423027,0.01,-0.003309207300000241,0.007091158499999981,0,-0.08551666666666677,-0.20405000000000006,0,0,39,-1
73,-576456895128,0.9011897495738406,3.144443476567812,2.3714870628473657e-4,-0.0014135063479726287,0,423037,0.01,0.007462172699999743,0.0035006984999999802,0,-0.22551666666666678,0.014699999999999935,0,0,39,-1
74,-576456895118,0.9011924456983285,3.1444292658054676,3.0207619128473634e-4,-0.0014286461209726312,0,423047,0.01,-0.0015139773000002494,0.006492748499999978,0,-0.3917666666666668,0.10220000000000007,0,0,39,-1
75,-576456895108,0.9011957312566663,3.144414993406893,3.5503547628473617e-4,-0.0014258335939726337,0,423057,0.01,2.8125269999974215e-4,0.005295928499999981,0,-0.3917666666666668,-0.14280000000000004,0,0,39,-1
76,-576456895097,0.9011991574413541,3.144400958577088,3.3020146128473596e-4,-0.0013811323669726363,0,423067,0.01,0.004470122699999746,-0.002483401500000023,0,-0.12926666666666675,0.15470000000000006,0,0,39,-1
77,-576456895088,0.901201706955392,3.1443865329855534,1.7970134628473571e-4,-0.0015039859399726386,0,423077,0.01,-0.012285357300000233,-0.015050011500000024,0,-0.17301666666666676,-0.02905000000000002,0,0,39,-1
78,-576456895078,0.9010385203472663,3.143739612138715,1.2515920344391537e-4,-0.0021820367966034994,0,423087,0.01,-0.003309207300000241,0.011280028499999983,0,-0.2517666666666668,0.04970000000000008,0,1,40,2
79,-576456895069,0.9010396776897257,3.1437175963898842,1.0630928844391517e-4,-0.0022211129696035016,0,423097,0.01,-0.003907617300000227,-0.00188499150000002,0,-0.14676666666666677,0.032200000000000006,0,0,40,-1
80,-576456895058,0.9010408858970351,3.1436948607538233,1.3533217344391494e-4,-0.002326014242603504,0,423107,0.01,-0.010490127300000242,0.0029022884999999774,0,-0.18176666666666677,0.06719999999999993,0,0,40,-1
81,-576456895048,0.9010425937766946,3.1436712257075325,2.0624375844391477e-4,-0.0024009950156035067,0,423117,0.01,-0.007498077300000244,0.007091158499999981,0,-0.19926666666666676,-0.09904999999999997,0,0,40,-1
82,-576456895038,0.9010453398977041,3.1436471998995117,3.4298044344391456e-4,-0.0024041665886035094,0,423127,0.01,-3.171573000002437e-4,0.013673668499999979,0,-0.17301666666666676,0.02344999999999997,0,0,40,-1
83,-576456895028,0.9010491242600636,3.1436224542042606,4.138920284439144e-4,-0.002544972461603512,0,423137,0.01,-0.01408058730000026,0.007091158499999981,0,-0.33926666666666677,-0.06405000000000005,0,0,40,-1
84,-576456895017,0.901053408294773,3.1435965398142796,4.429149134439142e-4,-0.002637905534603514,0,423147,0.01,-0.009293307300000235,0.0029022884999999774,0,-0.11176666666666678,-0.01154999999999995,0,0,40,-1
85,-576456895008,0.9016380458320078,3.1422973992541756,0.001290034536292187,-0.004666832300053906,0,423157,0.01,-0.010490127300000242,-0.002483401500000023,0,-0.09426666666666678,-0.19530000000000003,0,1,41,1
86,-576456894996,0.9016507023252958,3.14224999698131,0.001241264121292187,-0.004813622273053909,0,423167,0.01,-0.014678997300000279,-0.0048770415000000174,0,-0.11176666666666678,-0.24780000000000002,0,0,41,-1
87,-576456894988,0.9016630805579336,3.1422010968882144,0.0012343824062921868,-0.004966396346053912,0,423177,0.01,-0.015277407300000264,-6.881715000000228e-4,0,0.02823333333333322,0.014699999999999935,0,0,41,-1
88,-576456894978,0.9016746419609215,3.142151417066889,0.0,0.0,1,423187,0.01,-3.171573000002437e-4,-0.01564842150000002,0,-0.12926666666666675,0.05844999999999989,0,0,41,-1
89,-576456894965,0.9016741288243465,3.142151161845024,0.0,0.0,1,423197,0.01,-0.005104437300000233,-0.010262731500000026,0,-0.2342666666666668,0.014699999999999935,0,0,41,-1
90,-576456894958,0.9016732865622715,3.142151744397159,0.0,0.0,1,423207,0.01,0.011651042699999746,-0.016845241500000024,0,-0.18176666666666677,0.032200000000000006,0,0,41,-1
91,-576456894948,0.9016732521536965,3.142152057664794,0.0,0.0,1,423217,0.01,0.006265352699999737,-6.881715000000228e-4,0,-0.22551666666666678,0.12844999999999995,0,0,41,-1
92,-576456894937,0.9014767507702828,3.1414027882629463,0.0,0.0,1,423227,0.01,0.006265352699999737,-0.002483401500000023,0,-0.19051666666666678,-0.01154999999999995,0,1,42,2
93,-576456894928,0.9014765368387078,3.1414033708150813,0.0,0.0,1,423237,0.01,0.011651042699999746,-0.004278631500000023,0,-0.05926666666666677,-0.09904999999999997,0,0,42,-1
94,-576456894918,0.9014767417941327,3.1414033549572165,4.099108499999983e-5,-3.171573000002437e-6,0,423247,0.01,-3.171573000002437e-4,0.004099108499999983,0,-0.33926666666666677,-0.037800000000000056,0,0,42,-1
95,-576456894908,0.9014779251499078,3.1414025892916215,1.9568006999999964e-4,-1.4996154600000521e-4,0,423257,0.01,-0.014678997300000279,0.015468898499999979,0,-0.21676666666666677,0.04095000000000004,0,0,42,-1
96,-576456894898,0.9014801467470328,3.1414008344542967,2.4863935499999944e-4,-2.0100591900000755e-4,0,423267,0.01,-0.005104437300000233,0.005295928499999981,0,-0.050516666666666765,-0.07279999999999998,0,0,42,-1
97,-576456894887,0.9014840049955078,3.1413980904452417,5.230103399999993e-4,-3.4779589200001034e-4,0,423277,0.01,-0.014678997300000279,0.02743709849999998,0,-0.26926666666666677,-0.020299999999999985,0,0,42,-1
98,-576456894878,0.9021510884999075,3.1399523891431205,7.523812263713717e-4,-5.311703595834717e-4,0,423287,0.01,-0.011088537300000227,0.019657768499999978,0,-0.10301666666666677,0.11094999999999988,0,1,43,1
99,-576456894868,0.9021588771085963,3.13994646317166,8.053405113713716e-4,-6.540239325834741e-4,0,423297,0.01,-0.012285357300000233,0.005295928499999981,0,-0.17301666666666676,0.07594999999999996,0,0,43,-1
100,-576456894859,0.902166097302253,3.139940685289421,7.991469678713713e-4,-6.299498982834763e-4,0,423306,0.009,0.002674892699999754,-6.881715000000228e-4,0,-0.19051666666666678,-0.07279999999999998,0,0,43,-1
101,-576456894849,0.9021742638068566,3.139933831363573,8.341539528713711e-4,-7.408352712834786e-4,0,423316,0.01,-0.011088537300000227,0.0035006984999999802,0,0.01948333333333324,-0.01154999999999995,0,0,43,-1
102,-576456894839,0.9021823016533103,3.1399261677889956,7.734153378713709e-4,-7.918796442834808e-4,0,423326,0.01,-0.005104437300000233,-0.006073861500000023,0,-0.2780166666666668,-0.08155000000000001,0,0,43,-1
103,-576456894829,0.902189881716114,3.1399176945656877,7.425972228713707e-4,-9.027650172834831e-4,0,423336,0.01,-0.011088537300000227,-0.003081811500000026,0,-0.1380166666666668,-0.037800000000000056,0,0,43,-1
104,-576456894819,0.9021973929617677,3.13990799280665,7.596519078713705e-4,-0.0010375867902834859,0,423346,0.01,-0.013482177300000273,0.0017054684999999801,0,-0.08551666666666677,0.02344999999999997,0,0,43,-1
105,-576456894809,0.9020013273177675,3.139128438291105,7.016097782343237e-4,-0.0012016667377921888,0,423356,0.01,0.0032733026999997397,-6.881715000000228e-4,0,-0.11176666666666678,-0.037800000000000056,0,1,44,2
106,-576456894799,0.9020086082119748,3.1391163160043623,7.545690632343236e-4,-0.0012227906107921912,0,423366,0.01,-0.0021123873000002354,0.005295928499999981,0,-0.18176666666666677,0.0059499999999999,0,0,44,-1
107,-576456894789,0.9020163588580321,3.139103054943389,7.955601482343234e-4,-0.001429421583792194,0,423376,0.01,-0.020663097300000273,0.004099108499999983,0,-0.26926666666666677,0.12844999999999995,0,0,44,-1
108,-576456894779,0.9020246390969395,3.139088774790186,8.604876332343232e-4,-0.0014266090567921965,0,423386,0.01,2.8125269999974215e-4,0.006492748499999978,0,0.03698333333333326,0.04970000000000008,0,0,44,-1
109,-576456894769,0.9020336284516969,3.139074462921253,9.37383318234323e-4,-0.0014357647297921989,0,423396,0.01,-9.155673000002296e-4,0.0076895684999999745,0,-0.24301666666666677,0.02344999999999997,0,0,44,-1
110,-576456894761,0.9020434166838042,3.13906005949559,0.0010202631032343228,-0.0014449204027922012,0,423406,0.01,-9.155673000002296e-4,0.008287978499999979,0,-0.33926666666666677,0.06719999999999993,0,0,44,-1
111,-576456894750,0.9020525469451826,3.1390473331943545,0.0010086838697343226,-0.0013831465384922033,0,423415,0.009,0.006863762699999757,-0.0012865815000000257,0,-0.10301666666666677,0.014699999999999935,0,0,44,-1
112,-576456894740,0.9027902980695196,3.1374511764552553,0.0013953737124354805,-0.002344401587701262,0,423425,0.01,-0.002710797300000255,-0.00368022150000002,0,-0.22551666666666678,-0.055300000000000016,0,1,45,1
113,-576456894731,0.9028025377347259,3.137430160938515,0.0013245518889354803,-0.002325713243401264,0,423434,0.009,0.002076482699999768,-0.007869091500000015,0,-0.3305166666666668,-0.09030000000000005,0,0,45,-1
114,-576456894722,0.9028143823595706,3.1374089258471938,0.0013075869654354802,-0.0023931959391012662,0,423443,0.009,-0.007498077300000244,-0.00188499150000002,0,-0.06801666666666678,0.04970000000000008,0,0,45,-1
115,-576456894712,0.90282670572865,3.137384798506938,0.00115708685043548,-0.0024322721121012685,0,423453,0.01,-0.003907617300000227,-0.015050011500000024,0,-0.18176666666666677,-0.09030000000000005,0,0,45,-1
116,-576456894702,0.9028384815525793,3.137359352869452,0.0011980779354354798,-0.0026568553851012713,0,423463,0.01,-0.022458327300000264,0.004099108499999983,0,-0.2517666666666668,0.0847,0,0,45,-1
117,-576456894688,0.9028504578438586,3.137331870842736,0.0011971803204354795,-0.002839549958101274,0,423473,0.01,-0.018269457300000264,-8.97615000000285e-5,0,-0.24301666666666677,0.032200000000000006,0,0,45,-1
118,-576456894682,0.9028618566694879,3.13730274139329,0.0010825848054354793,-0.0029863399311012766,0,423483,0.01,-0.014678997300000279,-0.011459551500000024,0,-0.22551666666666678,-0.07279999999999998,0,0,45,-1
119,-576456894672,0.9026359706747762,3.13638111904098,9.572692769923786e-4,-0.003945240518459753,0,423493,0.01,-0.009293307300000235,0.010083208499999986,0,-0.34801666666666675,-0.1078,0,1,46,2
120,-576456894662,0.9026458380844711,3.1363417704599303,0.0010162126619923783,-0.003924475691459755,0,423503,0.01,0.002076482699999768,0.005894338499999974,0,-0.17301666666666676,-0.09904999999999997,0,0,46,-1
121,-576456894652,0.9026559658025161,3.136302270481151,0.001009330946992378,-0.003975520064459758,0,423513,0.01,-0.005104437300000233,-6.881715000000228e-4,0,-0.2867666666666668,0.04970000000000008,0,0,46,-1
122,-576456894642,0.9026666530339109,3.136262469502141,0.0011281153319923779,-0.00398467573745976,0,423523,0.01,-9.155673000002296e-4,0.011878438499999979,0,-0.3305166666666668,0.25095,0,0,46,-1
123,-576456894632,0.9026779296991558,3.1362229958534016,0.0011272177169923776,-0.003910054010459763,0,423533,0.01,0.007462172699999743,-8.97615000000285e-5,0,-0.19926666666666676,0.1634500000000001,0,0,46,-1
124,-576456894622,0.9026898855597507,3.1361843282629316,0.0012639544019923774,-0.0038234640834597655,0,423543,0.01,0.008658992699999748,0.013673668499999979,0,-0.2342666666666668,-0.07279999999999998,0,0,46,-1
125,-576456894612,0.9027035379126956,3.136145479354232,0.0014665161869923773,-0.003946317656459768,0,423553,0.01,-0.012285357300000233,0.02025617849999998,0,-0.1380166666666668,-0.14280000000000004,0,0,46,-1
126,-576456894602,0.9035657044434475,3.1342668555239355,0.002633983637371756,-0.0065032132965167876,0,423563,0.01,-0.010490127300000242,0.005295928499999981,0,-0.03301666666666678,0.0059499999999999,0,1,47,1
127,-576456894592,0.9035931767707462,3.134200191826105,0.002860481822371756,-0.00682952626951679,0,423573,0.01,-0.032631297300000264,0.022649818499999985,0,-0.3042666666666668,0.02344999999999997,0,0,47,-1
128,-576456894582,0.903621477895895,3.134131790944045,0.0027997432073717556,-0.006850650142516792,0,423583,0.01,-0.0021123873000002354,-0.006073861500000023,0,-0.12926666666666675,0.04970000000000008,0,0,47,-1
129,-576456894572,0.9036492314758937,3.134062221367255,0.0027509727923717554,-0.007063265215516795,0,423593,0.01,-0.02126150730000026,-0.0048770415000000174,0,-0.2780166666666668,-0.09030000000000005,0,0,47,-1
130,-576456894562,0.9036776044102425,3.133991303572735,0.0029236140773717554,-0.007120293688516798,0,423603,0.01,-0.0057028473000002525,0.01726412849999998,0,-0.08551666666666677,0.07594999999999996,0,0,47,-1
