1,-576455472293,2.1228547661175066,2.8946989926123745,3.8384879725085908,3.4905950443118106,1,2,1
2,-576455472191,2.1368477898584395,2.9471594537531933,3.868240188099114,3.54150841020076,1,2,1
3,-576455472048,2.124811898048828,2.9193559396184257,3.855489238560318,3.5118466268764696,1,2,1
4,-576455471907,2.150826921675204,2.9424926768098314,3.855489238560318,3.545758726713691,1,2,1
5,-576455471803,2.1118637855895437,2.9076823133986625,3.855489238560318,3.4948453608247423,1,2,1
6,-576455471673,2.1257644566577314,2.9030595726877837,3.8427382890215234,3.499095677337674,1,2,1
7,-576455471541,2.1209260856077927,2.9272896051357526,3.863989871586182,3.5160969433894014,1,2,1
8,-576455471413,2.0691314019336047,2.885808980261757,3.868240188099114,3.4524326279616564,1,2,1
9,-576455471283,2.111530557191972,2.913112882274492,3.8597395550732507,3.499095677337674,1,2,1
10,-576455471153,2.1543873601493018,2.9399649690826837,3.851238922047387,3.545758726713691,1,2,1
11,-576455471022,2.1189807353224235,2.9026585646507272,3.8469886055344547,3.4948453608247423,1,2,1
12,-576455470889,2.1505407363036686,2.9479038796602643,3.8597395550732507,3.5500090432266234,1,2,1
13,-576455470757,2.0738444363244777,2.8669750070010944,3.851238922047387,3.439681678422861,1,2,1
14,-576455470628,2.194384441892312,2.9635078913366204,3.8427382890215234,3.5881714595767766,1,2,1
15,-576455470486,2.128999521164894,2.9059751567094767,3.8427382890215234,3.5033459938506057,1,2,1
16,-576455470367,2.123541819903622,2.94102852883276,3.8724905046120455,3.5288478929281966,1,2,1
17,-576455470236,2.028426607189633,2.800412240967124,3.834328088261892,3.359106529209622,1,2,1
18,-576455470107,2.081922760011283,2.897622467652292,3.868240188099114,3.4694338940133838,1,2,1
20,-576455469846,2.156552216703583,2.964473456127129,3.868240188099114,3.5670103092783507,1,2,1
21,-576455469715,2.1025389470494362,2.8934551716349715,3.851238922047387,3.477844094773015,1,2,1
22,-576455469585,2.115753525245896,2.8997353366291603,3.8469886055344547,3.4905950443118106,1,2,1
23,-576455469455,2.0749852505953004,2.8505869885616644,3.8384879725085908,3.4269307288840656,1,2,1
24,-576455469208,2.1145225228042075,2.8642064675720373,3.821577138723096,3.4609332609875203,1,2,1
25,-576455469119,2.082807692825778,2.834736298912175,3.821577138723096,3.4185205281244344,1,2,1
26,-576455469032,2.1269523566223887,2.8237434608083802,3.783414722372943,3.435431361909929,1,2,1
27,-576455468914,2.1826878337520563,2.8458917983699235,3.7621631398082833,3.4863447277988784,1,2,1
28,-576455468709,2.195843670834299,2.8519832024098584,3.757912823295352,3.499095677337674,1,2,1
29,-576455468607,2.236962855240519,2.8261165155575463,3.7112497739193344,3.5033459938506057,1,2,1
30,-576455468504,2.1982300061542754,2.7970143465033703,3.715500090432266,3.456682944474588,1,2,1
31,-576455468402,2.2773224977149726,2.810834014615244,3.6730873575691807,3.5160969433894014,1,2,1
32,-576455468197,2.281702303708274,2.7693334880159592,3.639084825465726,3.4863447277988784,1,2,1
33,-576455468095,2.303710021892093,2.8169219289261465,3.660336408030385,3.5372580936878273,1,2,1
34,-576455468013,2.3603322194392438,2.7984339856993907,3.6094230421414357,3.558509676252487,1,2,1
35,-576455467888,2.4573182186823197,2.89438444197518,3.622173991680232,3.694248507867607,1,2,1
36,-576455467685,2.261336086858486,2.6820890452381456,3.5881714595767766,3.4057695785856397,1,2,1
38,-576455467480,2.3222608990173774,2.7032273807022626,3.562759992765418,3.4609332609875203,1,2,1
39,-576455467253,2.3450749701528433,2.6951105692053936,3.54150841020076,3.4694338940133838,1,2,1
40,-576455467173,2.4064819106602773,2.6982461982414994,3.5033459938506057,3.5118466268764696,1,2,1
41,-576455467092,2.3021024903483203,2.586600342304724,3.4905950443118106,3.359106529209622,1,2,1
43,-576455466849,2.292808902415207,2.5777825822413383,3.4905950443118106,3.3463555796708264,1,2,1
44,-576455466718,2.247127770293775,2.5275022473828446,3.4863447277988784,3.27844094773015,1,2,1
45,-576455466559,2.274014085483794,2.571559616929999,3.499095677337674,3.3293543136190986,1,2,1
46,-576455466354,2.272383251988384,2.516725757311342,3.4609332609875203,3.2869415807560136,1,2,1
47,-576455466251,2.3152213726722133,2.55816465481242,3.4609332609875203,3.3463555796708264,1,2,1
48,-576455466149,2.3309027852135307,2.5613083119173603,3.4524326279616564,3.359106529209622,1,2,1
50,-576455465934,2.2132705332456375,2.4387523547164602,3.4481823114487247,3.1893651654910475,1,2,1
51,-576455465739,2.1744837582840586,2.416395307178979,3.4609332609875203,3.1469524326279616,1,2,1
52,-576455465637,2.1343545334791556,2.423058666826267,3.4948453608247423,3.1257008500633026,1,2,1
53,-576455465534,2.1391388844290375,2.446919319299785,3.5075963103635375,3.1469524326279616,1,2,1
54,-576455465416,2.1246493399576685,2.4313443376159247,3.5075963103635375,3.1257008500633026,1,2,1
55,-576455465227,2.1055093458671874,2.441941825597199,3.5288478929281966,3.121450533550371,1,2,1
56,-576455465125,2.081468743519783,2.434444563909769,3.54150841020076,3.100289383251944,1,2,1
57,-576455465023,2.0498048544485967,2.405604092066846,3.545758726713691,3.0578766503888586,1,2,1
58,-576455464896,2.065058205853791,2.4479867613294695,3.562759992765418,3.100289383251944,1,2,1
59,-576455464716,2.042266987769161,2.4227018358294052,3.562759992765418,3.0662868511484898,1,2,1
60,-576455464612,1.9739385898272297,2.396196779827621,3.59667209260264,3.002712967986978,1,2,1
61,-576455464409,1.9767150057199814,2.3994188604069584,3.59667209260264,3.0069632844999092,1,2,1
62,-576455464306,1.945777941510836,2.389422149929347,3.6136733586543675,2.9798980192194544,1,2,1
63,-576455464204,1.9246696732753863,2.3709724894747684,3.617923675167299,2.952343596783683,1,2,1
64,-576455464088,1.9361088944012637,2.3911643219554017,3.622173991680232,2.9752892724063535,1,2,1
66,-576455463794,1.90913874548838,2.318731716129626,3.59667209260264,2.901745440282408,1,2,1
67,-576455463720,1.8469395746714068,2.3089786577917772,3.639084825465726,2.855657972151402,1,2,1
68,-576455463487,1.8309043876881166,2.2748794569363624,3.6306746247060953,2.818886056089429,1,2,1
70,-576455463332,1.8118701983789625,2.243093593999738,3.626424308193163,2.7821141400274563,1,2,1
71,-576455463179,1.8146955568955874,2.2115477446074583,3.605172725628504,2.7590704059619533,1,2,1
73,-576455462872,1.7852430048346668,2.164434642074674,3.6009224091155727,2.7038635026475784,1,2,1
75,-576455462668,1.7829665218863742,2.1249955078728324,3.5797612588171455,2.6717003333987055,1,2,1
76,-576455462546,1.7722963398839942,2.1099130925045007,3.5797612588171455,2.653265346146303,1,2,1
77,-576455462361,1.803957600436605,2.0958111760368765,3.545758726713691,2.662482839772504,1,2,1
78,-576455462258,1.7676478580650223,2.095871309302351,3.575510942304214,2.639439105707001,1,2,1
79,-576455462079,1.79784642027942,2.064856956037654,3.533007777174896,2.634830358893901,1,2,1
80,-576455462011,1.7860027495761028,2.0023964507747567,3.5075963103635375,2.579623455579525,1,2,1
81,-576455461889,1.7678476884318304,2.0058299766180587,3.524597576415265,2.5704059619533246,1,2,1
82,-576455461746,1.7752336799944097,1.9630305981450424,3.4948453608247423,2.5428515395175526,1,2,1
83,-576455461528,1.7740618915572606,1.945649162322385,3.4863447277988784,2.5290252990782505,1,2,1
84,-576455461439,1.7989260082679648,1.9605631863290431,3.4736842105263155,2.5566777799568543,1,2,1
85,-576455461337,1.7697005234205907,1.9310439831825468,3.4820944112859467,2.515199058638949,1,2,1
86,-576455461234,1.7925673675452485,1.9661985744817931,3.4820944112859467,2.5566777799568543,1,2,1
87,-576455461089,1.83965526275149,1.929837290563826,3.422770844637367,2.561286526769955,1,2,1
89,-576455460824,1.8778068773244971,1.8873905348245463,3.3676071622354855,2.5566777799568543,1,2,1
90,-576455460714,1.9212371442571174,1.9221743677032403,3.3506058961837586,2.6118846832712292,1,2,1
91,-576455460517,1.938832259967254,1.9178523874868094,3.3336046301320312,2.621102176897431,1,2,1
92,-576455460415,1.9652671414345657,1.9563462493262456,3.3336046301320312,2.667091586585605,1,2,1
93,-576455460313,2.018682725195275,1.9876995839591343,3.3081931633206727,2.726907236713081,1,2,1
