751,-576457177337,-0.031536141041754284,1.570244113390584,4.969766233766234,1.5259239563945757,1,2,1
752,-576457177142,0.0010264153964349987,1.5601875252214659,4.9356883116883115,1.513427279978729,1,2,1
753,-576457177063,0.0422007976533223,1.5123874250360914,4.881974025974026,1.4635292032260923,1,2,1
754,-576457176937,-0.013576493921016564,1.5300054308417526,4.940467532467532,1.4843569972525037,1,2,1
755,-576457176814,0.008790536754043288,1.5524187464591026,4.925922077922078,1.5051847912789154,1,2,1
756,-576457176630,0.011298528729459356,1.544223199314239,4.921038961038961,1.4968536736683506,1,2,1
757,-576457176527,0.028531328551697932,1.5659090518002496,4.911272727272728,1.5175928387840114,1,2,1
758,-576457176322,-0.027828124358983963,1.5497470541795413,4.96,1.5051847912789154,1,2,1
759,-576457176296,0.019238366507575932,1.5530165715829578,4.916155844155844,1.5051847912789154,1,2,1
760,-576457176164,0.08545702582449888,1.567523155088793,4.857662337662338,1.5175928387840114,1,2,1
761,-576457176031,0.042347169538976104,1.5290682356106124,4.886857142857143,1.4801914384472215,1,2,1
762,-576457175902,0.056750225295247425,1.5420614147016385,4.877090909090909,1.4926881148630682,1,2,1
763,-576457175770,0.019032565026076753,1.536318833348533,4.911272727272728,1.488522556057786,1,2,1
764,-576457175635,0.0554003982995237,1.5378542520761116,4.877090909090909,1.488522556057786,1,2,1
765,-576457175503,0.027158948927273663,1.5616733486644638,4.911272727272728,1.513427279978729,1,2,1
766,-576457175375,-0.004104055171957555,1.5598425340016657,4.940467532467532,1.513427279978729,1,2,1
767,-576457175245,0.019032565026076753,1.536318833348533,4.911272727272728,1.488522556057786,1,2,1
768,-576457175115,0.06903893358558122,1.579776237523324,4.877090909090909,1.5300895151998584,1,2,1
769,-576457174987,0.042548712131602606,1.5457507378894055,4.891740259740259,1.4968536736683506,1,2,1
770,-576457174856,0.04660306241692869,1.5583168467056876,4.891740259740259,1.5092617211734467,1,2,1
771,-576457174726,0.033510090257545144,1.5495458739759105,4.901506493506494,1.501019232473633,1,2,1
772,-576457174594,0.02694694689514332,1.545069955489205,4.906389610389611,1.4968536736683506,1,2,1
773,-576457174377,-0.005222730905870776,1.5722917255242452,4.945350649350649,1.5259239563945757,1,2,1
774,-576457174274,0.018093866115771462,1.5653809453601595,4.921038961038961,1.5175928387840114,1,2,1
776,-576457174068,-0.016127743128197203,1.5381640217158263,4.945350649350649,1.4926881148630682,1,2,1
777,-576457173943,0.014017043460211376,1.5527269170018996,4.921038961038961,1.5051847912789154,1,2,1
778,-576457173813,-0.027828124358983963,1.5497470541795413,4.96,1.5051847912789154,1,2,1
779,-576457173681,0.07755680929117137,1.559094843338299,4.8625454545454545,1.5092617211734467,1,2,1
780,-576457173550,-5.132674852639241e-4,1.5393001347320485,4.9308051948051945,1.4926881148630682,1,2,1
781,-576457173419,-0.0819880604680705,1.539945999727107,5.008727272727273,1.501019232473633,1,2,1
782,-576457173289,0.033510090257545144,1.5495458739759105,4.901506493506494,1.501019232473633,1,2,1
783,-576457173157,-0.00952701293384628,1.5428411683137053,4.940467532467532,1.4968536736683506,1,2,1
784,-576457172943,-0.027828124358983963,1.5497470541795413,4.96,1.5051847912789154,1,2,1
785,-576457172865,-0.05829140325124804,1.5342714171977487,4.984415584415584,1.4926881148630682,1,2,1
786,-576457172757,0.13496258704268715,1.5464453006647858,4.804051948051948,1.4968536736683506,1,2,1
787,-576457172634,0.19801052890296855,1.535292340287585,4.740675324675325,1.488522556057786,1,2,1
788,-576457172443,0.054534270612460745,1.5669116295222258,4.886857142857143,1.5175928387840114,1,2,1
789,-576457172329,0.10438008071784388,1.5468472651768268,4.833246753246753,1.4968536736683506,1,2,1
790,-576457172226,0.13768110177343829,1.554713059179886,4.804051948051948,1.5051847912789154,1,2,1
791,-576457172115,0.09475084335847406,1.58008051124086,4.852779220779221,1.5300895151998584,1,2,1
792,-576457171944,0.12380326246532558,1.5590740033859962,4.818597402597403,1.5092617211734467,1,2,1
793,-576457171817,0.08029779639215828,1.567464941111165,4.8625454545454545,1.5175928387840114,1,2,1
794,-576457171714,0.11868550230341146,1.559146048268063,4.823480519480519,1.5092617211734467,1,2,1
795,-576457171407,0.05157037151830668,1.541902268695434,4.881974025974026,1.4926881148630682,1,2,1
796,-576457171406,0.01672148649134808,1.5611342829052637,4.921038961038961,1.513427279978729,1,2,1
797,-576457171304,0.24036676449990857,1.5694542086297638,4.711376623376624,1.5259239563945757,1,2,1
