101,-576459931143,2,38.94,0.0,0.0
102,-576459930871,2,38.0,0.0,0.0
103,-576459930799,2,39.41,0.0,0.0
104,-576459930726,2,37.06,0.0,0.0
105,-576459930656,2,33.78,0.0,0.0
106,-576459930585,2,40.82,0.0,0.0
107,-576459930515,2,37.06,0.0,0.0
108,-576459930444,2,38.47,0.0,0.0
109,-576459930373,2,37.53,0.0,0.0
110,-576459930300,2,35.66,0.0,0.0
111,-576459930227,2,37.53,0.0,0.0
112,-576459930154,2,37.06,0.0,0.0
113,-576459930084,2,35.66,0.0,0.0
114,-576459930012,2,36.6,0.0,0.0
115,-576459929941,2,33.78,0.0,0.0
116,-576459929867,2,34.72,0.0,0.0
117,-576459929796,2,35.66,0.0,0.0
118,-576459929724,2,37.53,0.0,0.0
119,-576459929651,2,37.53,0.0,0.0
120,-576459929580,2,38.47,0.0,0.0
121,-576459929506,2,31.9,0.0,0.0
122,-576459929434,2,34.72,0.0,0.0
123,-576459929363,2,37.53,0.0,0.0
124,-576459929290,2,38.47,0.0,0.0
125,-576459929220,2,34.25,0.0,0.0
126,-576459929150,2,39.88,0.0,0.0
127,-576459929076,2,39.88,0.0,0.0
128,-576459928994,2,34.72,0.0,0.0
129,-576459928926,2,33.78,0.0,0.0
130,-576459928839,2,37.53,0.0,0.0
131,-576459928678,2,40.82,0.0,0.0
132,-576459928607,2,37.53,0.0,0.0
133,-576459928535,2,35.19,0.0,0.0
134,-576459928463,2,34.25,0.0,0.0
135,-576459928394,2,32.84,0.0,0.0
136,-576459928320,2,35.66,0.0,0.0
137,-576459928237,2,38.47,0.0,0.0
138,-576459928166,2,34.25,0.0,0.0
139,-576459928097,2,33.31,0.0,0.0
140,-576459928023,2,35.19,0.0,0.0
141,-576459927953,2,36.6,0.0,0.0
142,-576459927881,2,35.19,0.0,0.0
143,-576459927810,2,34.72,0.0,0.0
144,-576459927734,2,33.78,0.0,0.0
145,-576459927660,2,34.25,0.0,0.0
146,-576459927590,2,36.13,0.0,0.0
147,-576459927521,2,33.78,0.0,0.0
148,-576459927449,2,32.37,0.0,0.0
149,-576459927378,2,35.19,0.0,0.0
150,-576459927307,2,38.47,0.0,0.0
151,-576459927236,2,35.66,0.0,0.0
152,-576459927166,2,33.78,0.0,0.0
153,-576459927096,2,34.25,0.0,0.0
154,-576459927022,2,32.84,0.0,0.0
155,-576459926952,2,37.53,0.0,0.0
156,-576459926876,2,37.06,0.0,0.0
157,-576459926805,2,35.19,0.0,0.0
158,-576459926730,2,34.25,0.0,0.0
159,-576459926657,2,33.31,0.0,0.0
160,-576459926589,2,35.19,0.0,0.0
161,-576459926516,2,33.31,0.0,0.0
162,-576459926439,2,35.66,0.0,0.0
163,-576459926369,2,29.56,0.0,0.0
164,-576459926297,2,33.78,0.0,0.0
165,-576459926226,2,36.6,0.0,0.0
166,-576459926154,2,35.19,0.0,0.0
167,-576459926083,2,33.78,0.0,0.0
168,-576459926012,2,32.84,0.0,0.0
